,,,,,,,,
417,(そこのぬけた)ひしゃく,,字,,村紗水蜜のもつ柄杓。,2,,
,(底の抜けた)柄杓,,,,舟幽霊は柄杓で水を注いで舟を沈める。,,,
418,さんたん(たるおおうなばら),,字,,村紗水蜜の二つ名。,3,,
,惨憺(たる大海原),,,,,,,
419,みょうれんじ,,字,地,『東方Project』に登場する建物。,2,,
,命蓮寺,,,,,,,
420,ほうとう,,字,,珍宝で飾った塔。,1,,
,宝塔,,,,寅丸星が持ってたり持ってなかったりする。,,,
421,(てんふ「しょうど)まんだら(」),,字,,寅丸星のスペルカード。,3,,
,(天符「焦土)曼荼羅(」),,,,,,,
422,たいいんたいきょくず,,字,,陰陽玉の文様。,2,,
,太陰大極図,,,,陰陽太極図や陰陽魚とも呼称される。,,,
423,こうてんはっか,7(○○○○○○か),字,,ミニ八卦炉の文様。,2,,
,後天八卦,,,,二次創作では先天八卦と混同されがち。,,,
424,てんしえいまい(のせんにん),,字,,豊聡耳神子の二つ名。,3,,
,天資英邁(の仙人),,,,,,,
425,(「)のべはか(だんまくへんげ」),,字,,二ツ岩マミゾウのスペルカード。,3,,
,(「)延羽化(弾幕変化」),,,,正式名は【参番勝負「延羽化弾幕変化」】,,,
426,(ごばんしょうぶ「)ちょうじゅうぎが(」),,字,,二ツ岩マミゾウのスペルカード。,2,,
,(伍番勝負「)鳥獣戯画(」),,,,,,,
427,びわぼくぼく,,字,,琵琶の付喪神のこと。,3,,
,琵琶牧々,,,,九十九弁々は琵琶の付喪神。,,,
428,ことふるぬし,,字,,琴の付喪神のこと。,3,,
,琴古主,,,,九十九八橋は琴の付喪神。,,,
429,(ごくふ「じごくの)しょく(」),,字,,クラウンピースのスペルカード。,3,,
,(獄符「地獄の)蝕(」),,,,,,,
430,(「さついの)ゆり(」),,字,,純狐のスペルカード。,1,,
,(「殺意の)百合(」),,,,,,,
431,(ちょうふ「アゲハの)りんぷん(」),,字,,エタニティラルバのスペルカード。,2,,
,(蝶符「アゲハの)鱗粉(」),,,,,,,
432,うしろど(のかみ),,字,,摩多羅神のこと。,2,,
,後戸(の神),,,,,,,
433,きけつぐみ,,字,,畜生界における「巨大畜生組織」の一つ。,2,,
,鬼傑組,,,,,,,
434,きたしらかわ(ちゆり),,字,人,東方夢時空に登場するキャラクター。,2,,
,北白河(ちゆり),,,,,,,
435,みま,,字,人,東方夢時空に登場するキャラクター。,1,,
,魅魔,,,,,,,
436,ことひめ,,字,人,東方夢時空に登場するキャラクター。,2,,
,小兎姫,,,,,,,
437,あさくらりかこ,,字,人,東方夢時空に登場するキャラクター。,1,,
,朝倉理香子,,,,,,,
438,おかざきゆめみ,,字,人,東方夢時空に登場するキャラクター。,1,,
,岡崎夢美,,,,,,,
439,(とうほう)ゆめじくう,,字,,東方project第3弾となる作品。,1,,
,(東方)夢時空,,,,,,,
440,わたつきのよりひめ,,字,,東方儚月抄に登場するキャラクター。,2,,
,綿月依姫,,,,,,,
441,わたつきのとよひめ,,字,,東方儚月抄に登場するキャラクター。,2,,
,綿月豊姫,,,,,,,
442,うんしょう,,字,,東方茨歌仙に登場するキャラクター。,3,,
,運松,,,,,,,
443,えきしゃ,,字,,東方鈴奈庵に登場するキャラクター。,1,,
,易者,,,,,,,
444,やまうば、やまんば,,字,,坂田ネムノの種族名。,2,,
,山姥,,,,,,,
445,まつ(られるかぜのにんげん),,字,,東風谷早苗の二つ名。,2,,
,祀(られる風の人間),,,,,,,
446,たたら,,字,,東方非想天則での、伊吹萃香の必殺技。,4,,
,蹈鞴,,,,「踏鞴」とも。,,,
447,せいぎょぼう,,字,,原子炉の出力を調整するための設備。,1,,
,制御棒,,,,霊烏路空の右手についている棒。,,,
448,れつじつ,,字,,東方非想天則における天候の一つ。,2,,
,烈日,,,,太陽が強く照りつける。,,,
449,かんぜんむけつ(モード),,字,,東方紺珠伝におけるモードの一つ。,1,,
,完全無欠(モード),,,,月の使者は一度足りともミスが許されない。,,,
450,まつよい,,字,,陰暦8月14日の夜。,2,,
,待宵,,,,東方永夜抄のLunaticの名前。,,,
451,かみ(つゆみはり),,字,,7～8夜頃の上弦の半月。,2,,
,上(つ弓張),,,,東方永夜抄のHardの名前。,,,
452,(きさい「)めどでこ(らんぶ」),4(○○で○),字,,八坂神奈子のスペルカード。,3,,
,(奇祭「)目処梃子(乱舞」),,,,,,,
453,れいげき,,字,,風神録や地霊殿等におけるボムの事。,1,,
,霊撃,,,,パワーを1.00消費して撃つ。,,,
454,みかくにんひこうぶったい,,字,,UFOのこと。,2,,
,未確認飛行物体,,,,東方星蓮船に登場する。,,,
455,きり(のみずうみ),,字,地,『東方Project』に登場する地名。,1,,
,霧(の湖),,,,,,,
456,(まほうの)もり,,字,地,『東方Project』に登場する地名。,1,,
,(魔法の)森,,,,,,,
457,おおがま(のいけ),,字,地,『東方Project』に登場する地名。,3,,
,大蝦蟇(の池),,,,,,,
458,もりやじんじゃ,,字,地,『東方Project』に登場する地名。,1,,
,守矢神社,,,,,,,
459,(まよいの)ちくりん,,字,地,『東方Project』に登場する地名。,1,,
,(迷いの)竹林,,,,,,,
460,きゅうじごく,,字,地,『東方Project』に登場する地名。,1,,
,旧地獄,,,,,,,
461,(ぎゃっきゅう「)てんじょうむきゅう(」),,字,,鬼人正邪のスペルカード。,2,,
,(逆弓「)天壌夢弓(」),,,,「天壌無窮」は天地とともに永遠に続く様子。,,,
462,たけとりものがたり,,字,,東方永夜抄の元となる物語。,1,,
,竹取物語,,,,,,,
463,(とうほう)がいらいいへん,,字,,『東方Project』の資料集。,3,,
,(東方)外來韋編,,,,,,,
464,たそがれ(フロンティア),,字,,同人ゲーム製作サークルの名称。,1,,
,黄昏(フロンティア),,,,東方Project作品の幾つかを制作した。,,,
465,(とうほう)れいいでん,,字,,東方project第1弾となる作品。,2,,
,(東方)靈異伝,,,,,,,
466,(やくの「)みそぎがわ(のたいせき」),,字,,鍵山雛のスペルカード。,3,,
,(厄野「)禊川(の堆積」),,,,,,,
467,(かっぱ「)かんそうしりこだま(」),,字,,河城にとりのスペルカード。,2,,
,(河童「)乾燥尻子玉(」),,,,,,,
468,(「)ゆぎょうひじり(」),,字,,聖白蓮のスペルカード。,3,,
,(「)遊行聖(」),,,,遊行は、僧が諸国をめぐり歩くこと。,,,
469,(「)おみわた(りクロス」),,字,,八坂神奈子のスペルカード。,3,,
,(「)御神渡(りクロス」),,,,正式名は【儚道「御神渡りクロス」】,,,
470,てんぐつぶて,,字,,東方非想天則での、射命丸文の必殺技。,3,,
,天狗礫,,,,天狗が投げるというつぶて。 ,,,
471,つきびと,4(○○び○),字,,東方Projectにおける種族名。,1,,
,月人,,,,月の都に住んでいるもののこと。,,,
472,からすてんぐ,,字,,射命丸文の種族名。,2,,
,鴉天狗,,,,,,,
473,き(めボム),,字,,事前に打つと決めたうえでボムを打つこと。,1,,
,決(めボム),,,,主に難しいスペルに対して使用される。,,,
474,じょうしき,,字,,「あら、この寒い中参拝に来たのですか？,1,,
,常識,,,,うふふ。私もここでの挨拶の仕方を学びました。」,,,
475,うしろど(のくに),,字,地,『東方Project』に登場する地名。,1,,
,後戸(の国),,,,摩多羅隠岐奈の住処。,,,
476,げいどんてい,,字,地,『東方Project』に登場する建造物。,4,,
,鯢呑亭,,,,人間の里にある居酒屋。,,,
477,ぜひきょくちょくちょう,,字,,東方Projectに登場する組織の名称。,3,,
,是非曲直庁,,,,死後の魂を裁く場所。,,,
478,しょうげ(のかみ),4,字,,摩多羅隠岐奈の表の名前の一つ。,3,,
,障碍(の神),,,,「障碍」は悟りの障害となるもの。,,,
479,(すいぼつした)ちんしゅう(じごく),,字,,東方剛欲異聞のサブタイトル。,3,,
,(水没した)沈愁(地獄),,,,,,,
480,(かさふ「)ささめゆき(のかかく」),,字,,多々良小傘のスペルカード。,3,,
,(傘符「)細雪(の過客」),,,,,,,
481,(きおく「ＤＮＡの)きず(」),,字,,古明地こいしのスペルカード。,3,,
,(記憶「ＤＮＡの)瑕(」),,,,,,,
482,かなめいし,,字,,地震を鎮めているとされる石。 ,2,,
,要石,,,,比那名居家が守っている。,,,
483,(かなめいし「)てんちかいびゃく(プレス」),,字,,比那名居天子のスペルカード。,3,,
,(要石「)天地開闢(プレス」),,,,,,,
484,(しんおう「)たた(えのさくらふぶき」),,字,,洩矢諏訪子のスペルカード。,3,,
,(神桜「)湛(えの桜吹雪」),,,,湛えの桜は諏訪七木の一つ。,,,
485,(えんふ「)たいいつしんか(」),,字,,物部布都のスペルカード。,4,,
,(炎符「)太乙真火(」),,,,,,,
486,ひょっとこ,5,字,,秦こころの「楽」「上機嫌」に対応する面。,4,,
,火男,,,,,,,
487,きどあいらく(のげんりゅう),,字,,東方心綺楼STAGE7のステージ名。,2,,
,喜怒哀楽(の源流),,,,,,,
488,めんれいき,,字,,秦こころの種族名。,2,,
,面霊気,,,,,,,
489,ぼうしつ(のエモーション),,字,,東方心綺楼の秦こころのテーマ曲。,1,,
,亡失(のエモーション),,,,,,,
490,おおみわしんわでん,,字,,東方神霊廟の5面ボス曲。,4,,
,大神神話伝,,,,物部布都のテーマ曲。,,,
491,(しんきろう)ばやし,,字,,東方憑依華のBGM。,2,,
,(心綺楼)囃子,,,,,,,
492,おうかのこいづか,,字,,幽香のテーマ曲。,3,,
,桜花之恋塚,,,,,,,
493,わらしまつり,,字,,夢違科学世紀に収録されている,3,,
,童祭,,,,オリジナル曲。,,,
494,ひしん(マターラ),,字,,東方天空璋Extraボス曲。,1,,
,秘神(マターラ),,,,摩多羅隠岐奈のテーマ曲。,,,
495,くつつら,,字,,中国の諺から生まれた妖怪。,4,,
,沓頬,,,,東方鈴奈庵第十三話で魔理沙に退治された。,,,
496,かんだ,,字,,茨華仙の飼っている大鷲の名前。,3,,
,竿打,,,,東方茨歌仙第十話に登場した。,,,
497,かんねいじゃち(のおに),,字,,東方Projectに登場する、ある人物の二つ名。,4,,
,奸佞邪智(の鬼),,,,ネタバレを含むため詳細は伏せる。,,,
498,そと(のせかい),,字,地,幻想郷から見た外部。,1,,
,外(の世界),,,,宇佐見菫子などの出身地。,,,
499,はくれいだいけっかい,,字,地,幻想郷全体を覆う巨大な結界。,1,,
,博麗大結界,,,,外の世界と幻想郷を隔てている。,,,
500,げんそうきょう,,字,地,『東方Project』の舞台となる場所。,1,,
,幻想郷,,,,,,,
